exp,tf,in_filtered_279,profile_id,biosample,knock_method,platform,own_logfc,own_gene_measured,regulon_size,has_self_edge,self_edge_weight,frac_regulon_default,n_studymates,max_jaccard,base_rate10,base_rate5,self_edge_sign_decision,ulm_unmasked_frac,ulm_unmasked_hit10,ulm_unmasked_hit5,ulm_masked_frac,ulm_masked_hit10,ulm_masked_hit5,ulm_masked_symmetric_frac,ulm_masked_symmetric_hit10,ulm_masked_symmetric_hit5,ulm_noselfedge_frac,ulm_noselfedge_hit10,ulm_noselfedge_hit5,ulm_noother_frac,ulm_noother_hit10,ulm_noother_hit5,propagated_unmasked_frac,propagated_unmasked_hit10,propagated_unmasked_hit5,propagated_masked_frac,propagated_masked_hit10,propagated_masked_hit5
DataSet_01_004,CREB1,False,GSE12056,K562,shRNA,GPL570,-0.95018,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.3289817232375979,False,False,0.34986945169712796,False,False,0.2258485639686684,False,False,0.34856396866840733,False,False,0.3289817232375979,False,False,0.13968668407310705,False,False,0.5221932114882507,False,False
DataSet_01_194,CREB1,False,GSE49673,H3118 MEC,shRNA,GPL570,-0.04391,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.20234986945169714,False,False,0.20496083550913838,False,False,0.21801566579634465,False,False,0.21018276762402088,False,False,0.20234986945169714,False,False,0.2545691906005222,False,False,0.2584856396866841,False,False
DataSet_01_195,CREB1,False,GSE49673,HSY,shRNA,GPL570,-0.15104,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.5026109660574413,False,False,0.5091383812010444,False,False,0.48825065274151436,False,False,0.5117493472584856,False,False,0.5026109660574413,False,False,0.8550913838120104,False,False,0.8642297650130548,False,False
DataSet_01_272,CREB1,False,GSE68413,JURKAT,shRNA,GPL10558,0.03079,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.09660574412532637,True,False,0.0926892950391645,True,False,0.1671018276762402,False,False,0.09399477806788512,True,False,0.09660574412532637,True,False,0.9621409921671018,False,False,0.9503916449086162,False,False
DataSet_01_273,CREB1,False,GSE68413,Molt4,shRNA,GPL10558,0.27466,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.02741514360313316,True,True,0.020887728459530026,True,True,0.0391644908616188,True,True,0.022193211488250653,True,True,0.02610966057441253,True,True,0.6906005221932114,False,False,0.26631853785900783,False,False
DataSet_01_274,CREB1,False,GSE68413,Nalm6,shRNA,GPL10558,0.14128,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.5704960835509139,False,False,0.5456919060052219,False,False,0.5248041775456919,False,False,0.5430809399477807,False,False,0.5718015665796344,False,False,0.9543080939947781,False,False,0.9412532637075718,False,False
DataSet_01_275,CREB1,False,GSE68413,RS4;11,shRNA,GPL10558,0.0099,True,444,True,1.0,0.0,0,0.16926272,0.12777777777777777,0.07,PMID,0.09007832898172324,True,False,0.08877284595300261,True,False,0.0835509138381201,True,False,0.08877284595300261,True,False,0.09007832898172324,True,False,0.7663185378590078,False,False,0.7088772845953003,False,False
DataSet_03_055,CREBBP,False,GSE31912,MCF7,siRNA,GPL570,-0.3238227,True,36,False,,0.5555555555555556,77,0.11111111,0.1280353200883002,0.04746136865342163,,0.5156657963446475,False,False,0.5104438642297651,False,False,0.42950391644908614,False,False,0.5156657963446475,False,False,0.5104438642297651,False,False,0.0013054830287206266,True,True,0.0013054830287206266,True,True
DataSet_02_041,CTBP1,False,ENCSR171RTN,K562,CRISPRi,-,-0.36928,True,10,False,,0.0,0,0.23809524,0.08167770419426049,0.04194260485651214,,0.6018276762402088,False,False,0.6018276762402088,False,False,0.5221932114882507,False,False,0.6018276762402088,False,False,0.6018276762402088,False,False,0.6553524804177546,False,False,0.6814621409921671,False,False
DataSet_02_185,CTCF,True,ENCSR067CAG,K562,siRNA,-,-1.26009,True,137,True,1.0,0.44525547445255476,0,0.08196721,0.06541019955654102,0.024390243902439025,default activation,0.8720626631853786,False,False,0.8942558746736292,False,False,0.9268929503916449,False,False,0.8955613577023499,False,False,0.8707571801566579,False,False,0.44386422976501305,False,False,0.6488250652741514,False,False
DataSet_03_056,CTCF,True,GSE125436,LNCaP,siRNA,GPL16686,-2.009543,True,137,True,1.0,0.44525547445255476,0,0.08196721,0.06541019955654102,0.024390243902439025,default activation,0.013054830287206266,True,True,0.08746736292428199,True,False,0.04046997389033943,True,True,0.09007832898172324,True,False,0.010443864229765013,True,True,0.0039164490861618795,True,True,0.07571801566579635,True,False
DataSet_03_057,CTCF,False,GSE93363,Immortalized prostate epithelial cells,shRNA,GPL17586,-0.093535,True,137,True,1.0,0.44525547445255476,0,0.08196721,0.06541019955654102,0.024390243902439025,default activation,0.26370757180156656,False,False,0.27284595300261094,False,False,0.27154046997389036,False,False,0.27284595300261094,False,False,0.26370757180156656,False,False,0.10835509138381201,False,False,0.13054830287206268,False,False
DataSet_04_005,CTCF,False,ENCSR613LSQ,K562,CRISPR,-,-0.6526849,True,137,True,1.0,0.44525547445255476,0,0.08196721,0.06541019955654102,0.024390243902439025,default activation,0.4751958224543081,False,False,0.5443864229765013,False,False,0.577023498694517,False,False,0.5483028720626631,False,False,0.4751958224543081,False,False,0.4934725848563969,False,False,0.7140992167101827,False,False
DataSet_04_029,CTCF,False,ENCSR871XPX,HepG2,CRISPR,-,-0.3007541,True,137,True,1.0,0.44525547445255476,0,0.08196721,0.06541019955654102,0.024390243902439025,default activation,0.1462140992167102,False,False,0.1566579634464752,False,False,0.12532637075718014,False,False,0.1566579634464752,False,False,0.1462140992167102,False,False,0.13577023498694518,False,False,0.16840731070496084,False,False
DataSet_03_058,CTNNB1,False,GSE31912,MCF7,siRNA,GPL570,-0.1649253,True,331,True,-1.0,0.0,77,0.23450135,0.14696132596685083,0.08287292817679558,PMID,0.12402088772845953,False,False,0.12140992167101827,False,False,0.26631853785900783,False,False,0.12010443864229765,False,False,0.1227154046997389,False,False,0.05352480417754569,True,False,0.13968668407310705,False,False
DataSet_03_059,CTNNB1,True,GSE66722,LNCaP,siRNA,GPL19874,-3.872987,True,331,True,-1.0,0.0,18,0.23450135,0.14696132596685083,0.08287292817679558,PMID,0.9516971279373369,False,False,0.7976501305483029,False,False,0.8851174934725848,False,False,0.783289817232376,False,False,0.9634464751958225,False,False,0.0013054830287206266,True,True,0.1919060052219321,False,False
DataSet_02_055,DLX1,True,ENCSR862UHT,K562,CRISPRi,-,-1.25001,True,10,False,,0.5,0,0.22222222,0.07836644591611479,0.03090507726269316,,0.6971279373368147,False,False,0.6971279373368147,False,False,0.7297650130548303,False,False,0.6971279373368147,False,False,0.6971279373368147,False,False,0.4046997389033943,False,False,0.4425587467362924,False,False
DataSet_03_060,E2F1,True,GSE22209,HeLa,siRNA,GPL10379,-1.801817,True,306,True,1.0,0.0,0,0.21303259,0.39005524861878454,0.318232044198895,PMID,0.010443864229765013,True,True,0.009138381201044387,True,True,0.0195822454308094,True,True,0.022193211488250653,True,True,0.0026109660574412533,True,True,0.0013054830287206266,True,True,0.07441253263707572,True,False
DataSet_03_061,E2F1,False,GSE31912,MCF7,siRNA,GPL570,-0.4975563,True,306,True,1.0,0.0,77,0.21303259,0.39005524861878454,0.318232044198895,PMID,0.4765013054830287,False,False,0.5326370757180157,False,False,0.5352480417754569,False,False,0.5339425587467362,False,False,0.4765013054830287,False,False,0.0026109660574412533,True,True,0.005221932114882507,True,True
DataSet_02_200,E2F4,False,ENCSR874ZXG,K562,siRNA,-,-0.77106,True,157,False,,0.6560509554140127,0,0.21303259,0.40507726269315675,0.3509933774834437,,0.8955613577023499,False,False,0.8955613577023499,False,False,0.783289817232376,False,False,0.8955613577023499,False,False,0.8955613577023499,False,False,0.6227154046997389,False,False,0.7806788511749347,False,False
DataSet_03_062,E2F5,False,GSE31912,MCF7,siRNA,GPL570,-0.5261093,True,12,False,,0.4166666666666667,77,0.12727273,0.16777041942604856,0.10485651214128035,,0.195822454308094,False,False,0.195822454308094,False,False,0.35117493472584854,False,False,0.195822454308094,False,False,0.195822454308094,False,False,0.08616187989556136,True,False,0.10966057441253264,False,False
DataSet_02_205,E2F6,False,ENCSR820EGA,K562,siRNA,-,-0.63179,True,40,False,,0.675,0,0.08163265,0.08167770419426049,0.03090507726269316,,0.9308093994778068,False,False,0.9308093994778068,False,False,0.9425587467362925,False,False,0.9308093994778068,False,False,0.9308093994778068,False,False,0.9073107049608355,False,False,0.9216710182767625,False,False
DataSet_03_063,E2F7,True,GSE58074,SCC25,siRNA,GPL10558,-1.445059,True,7,False,,0.0,1,0.16666667,0.09492273730684327,0.04304635761589404,,0.7506527415143603,False,False,0.7506527415143603,False,False,0.741514360313316,False,False,0.7506527415143603,False,False,0.7506527415143603,False,False,0.6357702349869452,False,False,0.6370757180156658,False,False
DataSet_04_007,E4F1,False,ENCSR916PCG,K562,CRISPR,-,-0.324756,True,10,True,1.0,0.8,0,0.15384616,0.11823204419889503,0.06298342541436464,default activation,0.2950391644908616,False,False,0.4073107049608355,False,False,0.4086161879895561,False,False,0.4046997389033943,False,False,0.2950391644908616,False,False,0.5939947780678851,False,False,0.6736292428198434,False,False
DataSet_04_030,E4F1,False,ENCSR308EYT,HepG2,CRISPR,-,-0.2392662,True,10,True,1.0,0.8,0,0.15384616,0.11823204419889503,0.06298342541436464,default activation,0.3563968668407311,False,False,0.4621409921671018,False,False,0.42297650130548303,False,False,0.4621409921671018,False,False,0.3563968668407311,False,False,0.4386422976501306,False,False,0.49477806788511747,False,False
DataSet_03_064,EBF1,False,GSE42680,Fully differentiated adipocytes,siRNA,GPL11532,-0.9739408,True,34,True,1.0,0.5882352941176471,0,0.09677419,0.06512141280353201,0.03532008830022075,PMID,0.009138381201044387,True,True,0.10704960835509138,False,False,0.05352480417754569,True,False,0.1031331592689295,False,False,0.009138381201044387,True,True,0.15926892950391644,False,False,0.7467362924281984,False,False
DataSet_01_242,EGR2,False,GSE62090,A673,siRNA,GPL19264,-0.2155,True,73,True,1.0,0.726027397260274,0,0.092857145,0.0861878453038674,0.03535911602209945,default activation,0.8459530026109661,False,False,0.8785900783289817,False,False,0.6462140992167101,False,False,0.8785900783289817,False,False,0.8459530026109661,False,False,0.95822454308094,False,False,0.9856396866840731,False,False
DataSet_01_243,EGR2,False,GSE62090,SK-N-MC,siRNA,GPL19264,0.15428,True,73,True,1.0,0.726027397260274,0,0.092857145,0.0861878453038674,0.03535911602209945,default activation,0.9556135770234987,False,False,0.9490861618798956,False,False,0.7467362924281984,False,False,0.9530026109660574,False,False,0.9556135770234987,False,False,0.9869451697127938,False,False,0.9778067885117493,False,False
DataSet_01_034,EGR3,True,GSE18913,HUVEC,siRNA,GPL570,-1.91759,True,32,False,,0.8125,0,0.093023255,0.1138121546961326,0.06961325966850829,,0.050913838120104436,True,False,0.04960835509138381,True,True,0.02349869451697128,True,True,0.050913838120104436,True,False,0.04960835509138381,True,True,0.06657963446475196,True,False,0.16318537859007834,False,False
DataSet_01_212,EGR3,False,GSE52108,M12,shRNA,GPL570,0.52107,True,32,False,,0.8125,0,0.093023255,0.1138121546961326,0.06961325966850829,,0.4112271540469974,False,False,0.40992167101827676,False,False,0.34203655352480417,False,False,0.4112271540469974,False,False,0.40992167101827676,False,False,0.4073107049608355,False,False,0.3472584856396867,False,False
DataSet_01_132,EGR4,True,GSE40558,SBC-5,siRNA,GPL6480,-1.1066,True,15,False,,0.4666666666666667,0,0.10526316,0.06070640176600441,0.03532008830022075,,0.05221932114882506,True,False,0.05221932114882506,True,False,0.05483028720626632,True,False,0.05221932114882506,True,False,0.05221932114882506,True,False,0.0783289817232376,True,False,0.0783289817232376,True,False
DataSet_01_147,EHF,True,GSE43157,Corneal epithelial cells,siRNA,GPL6244,-1.91277,True,13,False,,0.6153846153846154,0,0.125,0.09933774834437085,0.05408388520971302,,0.391644908616188,False,False,0.391644908616188,False,False,0.33159268929503916,False,False,0.391644908616188,False,False,0.391644908616188,False,False,0.02610966057441253,True,True,0.04177545691906005,True,True
DataSet_01_071,ELF5,True,GSE30405,HCC1937,siRNA,GPL6244,-1.7665,True,10,False,,0.9,0,0.07317073,0.08719646799116998,0.04415011037527594,,0.4216710182767624,False,False,0.4216710182767624,False,False,0.2258485639686684,False,False,0.4216710182767624,False,False,0.4216710182767624,False,False,0.3302872062663185,False,False,0.33159268929503916,False,False
DataSet_01_162,ELK1,True,GSE46333,CD4+ T cells,siRNA,GPL14550,-1.74762,True,58,False,,0.0,6,0.11258278,0.15248618784530388,0.07845303867403315,,0.2950391644908616,False,False,0.2950391644908616,False,False,0.6579634464751958,False,False,0.2950391644908616,False,False,0.2950391644908616,False,False,0.1370757180156658,False,False,0.15013054830287206,False,False
DataSet_01_354,ELK1,True,GSE18849,MDA-MB231,siRNA,GPL4133,-1.46354,True,58,False,,0.0,1,0.11258278,0.15248618784530388,0.07845303867403315,,0.5248041775456919,False,False,0.5248041775456919,False,False,0.47389033942558745,False,False,0.5248041775456919,False,False,0.5248041775456919,False,False,0.9543080939947781,False,False,0.9725848563968669,False,False
DataSet_01_318,ELK3,True,GSE83325,MDA-MB231,shRNA,GPL15207,-2.82074,True,27,False,,0.6666666666666666,0,0.1,0.08388520971302428,0.03532008830022075,,0.44386422976501305,False,False,0.44386422976501305,False,False,0.556135770234987,False,False,0.44386422976501305,False,False,0.44386422976501305,False,False,0.5796344647519582,False,False,0.5953002610966057,False,False
DataSet_01_297,EP300,False,GSE74742,KYSE150,siRNA,GPL17586,0.0,True,73,False,,0.3972602739726027,0,0.13768116,0.08950276243093923,0.036464088397790057,,0.8498694516971279,False,False,0.8498694516971279,False,False,0.8054830287206266,False,False,0.8498694516971279,False,False,0.8485639686684073,False,False,0.24804177545691905,False,False,0.24804177545691905,False,False
DataSet_03_065,EP300,True,GSE66722,LNCaP,siRNA,GPL19874,-1.72724,True,73,False,,0.3972602739726027,18,0.13768116,0.08950276243093923,0.036464088397790057,,0.5365535248041775,False,False,0.5313315926892951,False,False,0.8681462140992167,False,False,0.5365535248041775,False,False,0.5313315926892951,False,False,0.016971279373368148,True,True,0.030026109660574413,True,True
DataSet_02_034,ERF,False,ENCSR268DNJ,K562,CRISPRi,-,-0.8763,True,19,True,1.0,0.7368421052631579,0,0.10714286,0.0430939226519337,0.013259668508287293,default activation,0.0391644908616188,True,True,0.048302872062663184,True,True,0.08746736292428199,True,False,0.04699738903394256,True,True,0.0391644908616188,True,True,0.2402088772845953,False,False,0.2689295039164491,False,False
DataSet_03_067,ERF,False,GSE31912,MCF7,siRNA,GPL570,-0.6383057,True,19,True,1.0,0.7368421052631579,77,0.10714286,0.0430939226519337,0.013259668508287293,default activation,0.10966057441253264,False,False,0.30548302872062666,False,False,0.7336814621409922,False,False,0.2950391644908616,False,False,0.10966057441253264,False,False,0.2584856396866841,False,False,0.5731070496083551,False,False
DataSet_01_017,ERG,True,GSE14801,HUVEC,siRNA,GPL570,-2.34525,True,56,True,1.0,0.0,0,0.09090909,0.09966777408637874,0.046511627906976744,PMID,0.1618798955613577,False,False,0.26631853785900783,False,False,0.18798955613577023,False,False,0.26631853785900783,False,False,0.16057441253263707,False,False,0.14882506527415143,False,False,0.4621409921671018,False,False
DataSet_01_028,ERG,False,GSE16671,VCaP,shRNA,GPL6883,0.11648,True,56,True,1.0,0.0,0,0.09090909,0.09966777408637874,0.046511627906976744,PMID,0.6018276762402088,False,False,0.5744125326370757,False,False,0.3289817232375979,False,False,0.5744125326370757,False,False,0.6018276762402088,False,False,0.9399477806788512,False,False,0.9151436031331592,False,False
DataSet_01_216,ERG,False,GSE53994,VCaP,siRNA,GPL10558,-0.84468,True,56,True,1.0,0.0,0,0.09090909,0.09966777408637874,0.046511627906976744,PMID,0.3302872062663185,False,False,0.4608355091383812,False,False,0.3381201044386423,False,False,0.4621409921671018,False,False,0.3276762402088773,False,False,0.0731070496083551,True,False,0.20365535248041775,False,False
DataSet_01_316,ERG,False,GSE80395,HeLa,siRNA,GPL10558,-0.02152,True,56,True,1.0,0.0,0,0.09090909,0.09966777408637874,0.046511627906976744,PMID,0.16057441253263707,False,False,0.16318537859007834,False,False,0.1409921671018277,False,False,0.16057441253263707,False,False,0.16057441253263707,False,False,0.5691906005221932,False,False,0.5731070496083551,False,False
DataSet_01_001,ESR1,False,GSE10061,MCF7,siRNA,GPL3921,-0.71385,True,600,True,1.0,0.7,0,0.20630373,0.16981132075471697,0.09100998890122086,PMID,0.37597911227154046,False,False,0.41383812010443866,False,False,0.674934725848564,False,False,0.42428198433420367,False,False,0.36945169712793735,False,False,0.9451697127937336,False,False,0.9921671018276762,False,False
DataSet_01_111,ESR1,False,GSE37820,MCF7,siRNA,GPL570,-0.37329,True,600,True,1.0,0.7,0,0.20630373,0.16981132075471697,0.09100998890122086,PMID,0.0039164490861618795,True,True,0.0039164490861618795,True,True,0.0013054830287206266,True,True,0.0039164490861618795,True,True,0.0039164490861618795,True,True,0.0039164490861618795,True,True,0.01174934725848564,True,True
DataSet_03_068,ESR1,False,GSE31912,MCF7,siRNA,GPL570,-0.2699822,True,600,True,1.0,0.7,77,0.20630373,0.16981132075471697,0.09100998890122086,PMID,0.006527415143603133,True,True,0.009138381201044387,True,True,0.014360313315926894,True,True,0.009138381201044387,True,True,0.005221932114882507,True,True,0.0039164490861618795,True,True,0.014360313315926894,True,True
DataSet_03_069,ESR1,False,GSE73550,Endometrial stromal cell,siRNA,GPL571,-0.129601,True,600,True,1.0,0.7,0,0.20630373,0.16981132075471697,0.09100998890122086,PMID,0.014360313315926894,True,True,0.014360313315926894,True,True,0.009138381201044387,True,True,0.014360313315926894,True,True,0.014360313315926894,True,True,0.0026109660574412533,True,True,0.006527415143603133,True,True
DataSet_03_070,ESR1,False,GSE73550,Endometrial stromal cell,siRNA,GPL6244,-0.044205,True,600,True,1.0,0.7,0,0.20630373,0.16981132075471697,0.09100998890122086,PMID,0.0926892950391645,True,False,0.0926892950391645,True,False,0.04177545691906005,True,True,0.0926892950391645,True,False,0.0926892950391645,True,False,0.01174934725848564,True,True,0.018276762402088774,True,True
DataSet_03_071,ESR1,False,GSE95165,MCF7,siRNA,GPL10558,-0.2253937,True,600,True,1.0,0.7,1,0.20630373,0.16981132075471697,0.09100998890122086,PMID,0.031331592689295036,True,True,0.031331592689295036,True,True,0.1227154046997389,False,False,0.031331592689295036,True,True,0.031331592689295036,True,True,0.010443864229765013,True,True,0.014360313315926894,True,True
DataSet_01_229,ESR2,False,GSE57379,BT549,siRNA,GPL11532,-0.01667,True,196,True,1.0,0.7142857142857143,0,0.20630373,0.08719646799116998,0.039735099337748346,default activation,0.9281984334203656,False,False,0.9281984334203656,False,False,0.9007832898172323,False,False,0.9281984334203656,False,False,0.9281984334203656,False,False,0.9686684073107049,False,False,0.9686684073107049,False,False
DataSet_01_115,ESRRA,False,GSE38690,HCT116,shRNA,GPL10739,-0.22577,True,49,True,1.0,0.0,0,0.18181819,0.07743362831858407,0.030973451327433628,regulon,0.3877284595300261,False,False,0.4621409921671018,False,False,0.5443864229765013,False,False,0.46344647519582244,False,False,0.3877284595300261,False,False,0.38642297650130547,False,False,0.46866840731070497,False,False
DataSet_01_280,ESRRA,True,GSE69661,293T,shRNA,GPL17077,-1.91149,True,49,True,1.0,0.0,0,0.18181819,0.07743362831858407,0.030973451327433628,regulon,0.1409921671018277,False,False,0.2950391644908616,False,False,0.2989556135770235,False,False,0.2885117493472585,False,False,0.1409921671018277,False,False,0.283289817232376,False,False,0.4255874673629243,False,False
DataSet_03_072,ESRRA,False,GSE31912,MCF7,siRNA,GPL570,-0.3153857,True,49,True,1.0,0.0,77,0.18181819,0.07743362831858407,0.030973451327433628,regulon,0.42689295039164493,False,False,0.5261096605744126,False,False,0.7023498694516971,False,False,0.5248041775456919,False,False,0.42689295039164493,False,False,0.25326370757180156,False,False,0.2963446475195822,False,False
DataSet_01_173,ESRRG,True,GSE46463,Trophoblast cells,siRNA,GPL10558,-1.14821,True,26,True,1.0,0.5384615384615384,0,0.18181819,0.04966887417218543,0.017660044150110375,default activation,0.12532637075718014,False,False,0.26762402088772846,False,False,0.26762402088772846,False,False,0.26762402088772846,False,False,0.1227154046997389,False,False,0.04569190600522193,True,True,0.3472584856396867,False,False
DataSet_01_076,ETS1,True,GSE31534,A375,siRNA,GPL570,-1.41362,True,206,True,1.0,0.0,11,0.21111111,0.15725359911406422,0.09966777408637874,PMID,0.43994778067885115,False,False,0.5313315926892951,False,False,0.6736292428198434,False,False,0.5300261096605744,False,False,0.43733681462140994,False,False,0.0639686684073107,True,False,0.13446475195822455,False,False
DataSet_01_244,ETS1,True,GSE62135,ALLSIL,siRNA,GPL19197,-2.27346,True,206,True,1.0,0.0,0,0.21111111,0.15725359911406422,0.09966777408637874,PMID,0.031331592689295036,True,True,0.05613577023498695,True,False,0.04177545691906005,True,True,0.0639686684073107,True,False,0.02741514360313316,True,True,0.007832898172323759,True,True,0.06266318537859007,True,False
DataSet_03_073,ETS1,True,GSE122918,WI38,siRNA,GPL17586,-1.201786,True,206,True,1.0,0.0,2,0.21111111,0.15725359911406422,0.09966777408637874,PMID,0.02741514360313316,True,True,0.04177545691906005,True,True,0.04046997389033943,True,True,0.04046997389033943,True,True,0.02610966057441253,True,True,0.028720626631853787,True,True,0.0587467362924282,True,False
DataSet_03_074,ETS1,True,GSE144397,WI38,siRNA,GPL17586,-1.195833,True,206,True,1.0,0.0,2,0.21111111,0.15725359911406422,0.09966777408637874,PMID,0.033942558746736295,True,True,0.05483028720626632,True,False,0.048302872062663184,True,True,0.05483028720626632,True,False,0.033942558746736295,True,True,0.04308093994778068,True,True,0.07571801566579635,True,False
DataSet_01_149,ETS2,True,GSE43459,H441,siRNA,GPL6244,-1.04667,True,105,True,1.0,0.0,0,0.21111111,0.10154525386313466,0.046357615894039736,regulon,0.8433420365535248,False,False,0.9569190600522193,False,False,0.95822454308094,False,False,0.95822454308094,False,False,0.839425587467363,False,False,0.6357702349869452,False,False,0.9673629242819843,False,False
